#,date_time,air_temp,RH,dew_pt,logger_ID,site,location
241,6/3/2023 15:44,11,98.31,10.76,21344222,JEN,deep
242,6/3/2023 16:14,11.02,98.3,10.78,21344222,JEN,deep
243,6/3/2023 16:44,11.03,98.34,10.79,21344222,JEN,deep
244,6/3/2023 17:14,11.03,98.33,10.79,21344222,JEN,deep
245,6/3/2023 17:44,11.02,98.39,10.79,21344222,JEN,deep
246,6/3/2023 18:14,11.01,98.39,10.78,21344222,JEN,deep
247,6/3/2023 18:44,11.03,98.4,10.8,21344222,JEN,deep
248,6/3/2023 19:14,11.04,98.46,10.82,21344222,JEN,deep
249,6/3/2023 19:44,11.04,98.48,10.83,21344222,JEN,deep
250,6/3/2023 20:14,11.02,98.51,10.81,21344222,JEN,deep
251,6/3/2023 20:44,11.01,98.45,10.79,21344222,JEN,deep
252,6/3/2023 21:14,11.01,98.41,10.78,21344222,JEN,deep
253,6/3/2023 21:44,11.03,98.45,10.81,21344222,JEN,deep
254,6/3/2023 22:14,11.03,98.47,10.81,21344222,JEN,deep
255,6/3/2023 22:44,11.01,98.46,10.79,21344222,JEN,deep
256,6/3/2023 23:14,11.03,98.55,10.83,21344222,JEN,deep
257,6/3/2023 23:44,11,98.54,10.79,21344222,JEN,deep
258,6/4/2023 0:14,11.03,98.5,10.82,21344222,JEN,deep
259,6/4/2023 0:44,11.04,98.49,10.83,21344222,JEN,deep
260,6/4/2023 1:14,11.01,98.52,10.8,21344222,JEN,deep
261,6/4/2023 1:44,11.01,98.52,10.8,21344222,JEN,deep
262,6/4/2023 2:14,11.04,98.53,10.83,21344222,JEN,deep
263,6/4/2023 2:44,11.03,98.55,10.83,21344222,JEN,deep
264,6/4/2023 3:14,11.02,98.56,10.82,21344222,JEN,deep
265,6/4/2023 3:44,11.03,98.58,10.83,21344222,JEN,deep
266,6/4/2023 4:14,11.01,98.57,10.81,21344222,JEN,deep
267,6/4/2023 4:44,11.03,98.58,10.83,21344222,JEN,deep
268,6/4/2023 5:14,11.04,98.6,10.84,21344222,JEN,deep
269,6/4/2023 5:44,11.03,98.64,10.84,21344222,JEN,deep
270,6/4/2023 6:14,11.04,98.63,10.85,21344222,JEN,deep
271,6/4/2023 6:44,11.04,98.62,10.85,21344222,JEN,deep
272,6/4/2023 7:14,11.07,98.66,10.88,21344222,JEN,deep
273,6/4/2023 7:44,11.04,98.66,10.85,21344222,JEN,deep
274,6/4/2023 8:14,11.04,98.65,10.85,21344222,JEN,deep
275,6/4/2023 8:44,11.04,98.67,10.86,21344222,JEN,deep
276,6/4/2023 9:14,11.04,98.68,10.86,21344222,JEN,deep
277,6/4/2023 9:44,11.03,98.72,10.85,21344222,JEN,deep
278,6/4/2023 10:14,11.03,98.73,10.85,21344222,JEN,deep
279,6/4/2023 10:44,11.01,98.71,10.83,21344222,JEN,deep
280,6/4/2023 11:14,11.03,98.69,10.85,21344222,JEN,deep
281,6/4/2023 11:44,11.04,98.74,10.87,21344222,JEN,deep
282,6/4/2023 12:14,11.02,98.73,10.84,21344222,JEN,deep
283,6/4/2023 12:44,11.05,98.73,10.88,21344222,JEN,deep
284,6/4/2023 13:14,11.02,98.74,10.84,21344222,JEN,deep
285,6/4/2023 13:44,11.05,98.74,10.88,21344222,JEN,deep
286,6/4/2023 14:14,11.02,98.74,10.84,21344222,JEN,deep
287,6/4/2023 14:44,11.03,98.74,10.86,21344222,JEN,deep
288,6/4/2023 15:14,11.03,98.75,10.86,21344222,JEN,deep
289,6/4/2023 15:44,11.05,98.79,10.88,21344222,JEN,deep
290,6/4/2023 16:14,11.02,98.77,10.85,21344222,JEN,deep
291,6/4/2023 16:44,11.04,98.84,10.88,21344222,JEN,deep
292,6/4/2023 17:14,11.04,98.81,10.88,21344222,JEN,deep
293,6/4/2023 17:44,11.05,98.81,10.89,21344222,JEN,deep
294,6/4/2023 18:14,11.05,98.85,10.89,21344222,JEN,deep
